name,year,fuel,seller_type,transmission,owner,km_driven,selling_price
1396,2,0,0,0,0,37000,640000
37,11,0,0,0,2,70000,120000
165,1,1,0,0,3,98900,126000
165,1,1,0,0,0,125000,120000
336,2,1,0,0,0,60000,650000
559,3,0,0,0,1,80000,450000
1221,10,2,0,0,2,80000,110000
246,2,1,0,0,0,40000,600000
474,1,1,0,0,1,80000,620000
305,3,1,0,0,0,30000,600000
869,6,1,0,0,0,35000,795000
1403,9,1,0,0,3,180000,300000
475,5,1,0,0,0,60000,495000
398,8,1,1,1,0,86000,1580000
622,5,1,1,1,0,127643,1750000
532,6,1,0,1,0,34000,1350000
89,3,1,0,0,0,145000,350000
1404,6,0,0,1,0,25000,300000
623,6,0,1,0,1,54000,400000
21,3,1,1,1,0,102354,1750000
101,22,0,0,0,2,70000,70000
1405,6,1,0,0,0,70000,500000
570,2,1,1,1,0,36000,2575000
802,3,0,1,0,0,58000,345000
139,8,1,0,0,0,100000,220000
624,3,0,1,1,0,62237,1850000
128,14,0,1,0,1,90000,114999
0,22,0,0,0,1,100000,50000
1406,2,0,1,0,0,14000,585000
361,6,1,1,0,0,21394,950000
1407,6,0,0,1,0,13800,625000
1408,2,0,1,1,0,23000,1035000
625,5,0,1,0,0,32686,310000
89,2,1,0,0,0,99700,600000
378,7,1,0,1,0,5000,3100000
245,3,1,1,0,0,49654,650000
559,4,0,1,0,0,45457,550000
107,2,1,1,0,0,39221,1260000
408,4,0,1,0,0,48220,660000
408,2,0,1,0,0,11114,700000
1031,15,1,1,0,0,60208,235000
712,8,1,1,0,0,80000,475000
1409,15,1,1,1,0,98600,795000
1410,4,0,1,1,0,13000,8900000
1041,5,1,1,1,0,30000,3200000
1411,7,0,1,1,0,18000,1860000
1412,10,1,1,1,0,100000,4200000
1413,5,0,1,1,0,58000,850000
89,2,1,1,0,0,85441,585000
411,5,1,1,0,0,64541,380000
95,7,1,0,0,0,35000,650000
1063,6,0,0,0,0,30000,600000
1363,2,0,1,0,0,16267,434999
712,8,1,1,0,0,71500,525000
168,7,1,1,1,0,12999,4800000
427,15,0,0,0,0,80000,160000
746,0,0,0,0,1,90000,160000
238,1,0,0,0,0,28000,125000
246,5,1,0,0,0,200000,430000
8,2,0,0,0,0,14700,900000
152,21,0,0,0,1,90000,61000
479,2,0,0,0,0,50000,400000
642,11,0,0,0,1,100000,150000
1414,7,0,0,1,0,24000,950000
139,8,1,0,0,0,100000,220000
1006,0,0,0,0,0,90000,110000
1415,5,0,0,0,0,30000,375000
1416,2,0,0,0,0,80000,350000
180,1,1,1,0,1,92686,310000
483,10,0,0,0,3,300000,90000
1298,9,0,0,0,1,90000,350000
985,18,0,0,0,0,60000,100000
1417,2,1,0,1,0,40000,1300000
133,16,0,0,0,2,90000,70000
1029,8,1,0,0,0,80000,225000
1030,19,0,0,0,0,100000,145000
113,6,1,0,0,0,20000,930000
422,7,0,0,0,0,51000,550000
5,15,0,0,0,1,120000,85000
1418,3,0,0,0,0,55000,280000
49,6,0,0,0,0,6000,360000
39,9,0,0,0,1,40000,150000
1419,2,0,0,1,0,15000,900000
1420,14,1,0,0,1,50000,120000
170,10,0,0,0,1,90000,215000
805,8,1,0,0,0,38500,550000
945,6,0,0,0,0,35000,775000
1421,23,0,0,0,3,49359,409999
1356,14,0,0,0,1,70000,65000
1,15,0,0,0,1,90000,200000
35,10,0,0,0,1,50000,240000
635,1,1,0,0,0,108731,800000
1422,10,1,0,0,0,120000,400000
1385,4,1,0,0,0,60000,500000
1423,0,1,0,0,3,90000,150000
50,3,1,0,0,1,140000,500000
49,3,0,0,0,0,80000,320000
1185,8,1,0,0,0,90000,300000
1032,2,1,0,0,0,40000,650000
229,6,0,0,0,0,14000,285000
1424,1,1,0,0,1,70000,360000
327,11,0,0,0,1,55000,450000
39,9,0,0,0,3,60000,175000
1121,9,1,0,0,1,74000,350000
261,20,1,1,0,0,45000,530000
1425,2,1,1,0,0,38000,1025000
1028,2,1,1,0,0,24000,950000
487,2,0,1,0,0,29976,725000
1426,2,0,1,0,0,41000,919999
1427,6,1,1,0,0,15000,700000
609,2,1,1,0,0,36000,725000
1008,2,0,1,0,0,30646,840000
35,5,0,1,0,0,23600,365000
743,3,1,1,0,0,71318,665000
115,18,0,0,0,0,78098,50000
117,3,0,0,0,0,30000,225000
192,1,0,0,0,1,45000,229999
1026,15,0,0,0,0,67000,145000
242,6,1,1,0,0,14681,624000
243,5,0,0,0,0,25000,500000
1428,2,0,1,0,0,18054,750000
47,5,1,0,0,0,40000,785000
970,9,0,0,0,0,30000,225000
272,2,1,0,0,0,80000,300000
125,4,1,0,0,0,20000,680000
1078,4,1,0,0,0,40000,700000
1429,9,1,0,0,0,120000,180000
1430,15,1,0,0,1,120000,270000
518,10,0,0,0,1,97000,370000
1431,6,1,0,0,0,70000,1100000
573,16,1,0,0,1,120000,120000
1432,8,1,0,0,1,88000,430000
1073,3,1,1,0,0,38406,550000
37,3,0,1,0,0,54350,320000
35,5,0,1,0,0,32260,390000
324,3,1,1,0,0,58231,550000
422,1,0,1,0,0,59858,370000
191,10,0,1,0,0,73350,190000
143,8,1,1,0,0,88473,509999
633,8,0,1,0,0,96987,450000
1433,4,1,1,1,0,77350,5500000
95,5,1,1,0,0,61187,550000
1434,11,1,1,0,0,68350,400000
361,5,1,1,0,0,81150,585000
38,7,0,0,0,0,30000,500000
652,5,0,0,0,0,30000,800000
103,11,1,0,0,1,120000,265000
160,1,1,0,0,0,180000,175000
1435,0,0,0,0,1,50000,125000
785,10,1,0,0,0,80000,165000
1293,9,1,0,0,0,280000,150000
561,5,1,0,0,1,90000,1025000
201,3,1,0,0,1,250000,1030000
1121,1,1,0,0,2,90000,380000
1257,10,1,0,0,3,110000,250000
101,21,0,0,0,1,80000,85000
1436,4,1,0,0,0,35000,500000
117,6,0,0,0,0,15000,350000
191,10,0,0,0,1,52000,190000
1437,11,1,0,0,0,140000,940000
422,8,0,0,0,1,60000,475000
229,6,0,0,0,0,17000,300000
333,4,0,0,0,3,70000,250000
101,23,0,0,0,2,97000,93000
347,1,1,0,0,1,125000,290000
483,10,0,0,0,3,300000,75000
71,5,1,0,0,1,120000,1000000
125,5,1,0,0,0,87000,550000
366,10,1,0,0,3,75000,285000
7,3,0,0,0,1,60000,240000
8,5,0,0,0,0,25000,850000
188,4,0,0,0,0,26000,650000
9,2,2,0,0,0,78000,365000
188,4,0,0,0,0,26000,650000
10,5,0,0,0,0,35000,260000
7,3,0,0,0,0,100000,250000
1224,0,0,0,0,1,80000,550000
133,16,0,0,0,2,90000,70000
1029,8,1,0,0,0,80000,225000
1030,19,0,0,0,0,100000,145000
113,6,1,0,0,0,20000,930000
422,7,0,0,0,0,51000,550000
5,15,0,0,0,1,120000,85000
1418,3,0,0,0,0,55000,280000
49,6,0,0,0,0,6000,360000
39,9,0,0,0,1,40000,150000
1419,2,0,0,1,0,15000,900000
1420,14,1,0,0,1,50000,120000
170,10,0,0,0,1,90000,215000
805,8,1,0,0,0,38500,550000
945,6,0,0,0,0,35000,775000
1421,23,0,0,0,3,49359,409999
1356,14,0,0,0,1,70000,65000
1,15,0,0,0,1,90000,200000
35,10,0,0,0,1,50000,240000
635,1,1,0,0,0,108731,800000
1422,10,1,0,0,0,120000,400000
659,1,0,0,0,1,40000,229999
305,3,1,0,0,0,120000,580000
1438,14,0,0,0,2,100000,175000
275,1,1,0,0,2,110000,250000
49,3,0,0,0,0,80000,320000
1185,8,1,0,0,0,90000,300000
1094,2,1,0,0,0,60000,800000
1303,11,1,1,1,0,75000,245000
49,6,0,0,0,0,20000,300000
1097,2,1,0,0,0,80000,350000
1439,12,0,0,0,0,105700,70000
1440,2,0,1,0,0,14000,430999
288,10,0,0,0,0,70000,80000
1441,7,0,1,0,0,28000,335000
157,2,0,1,0,0,51000,350000
1442,6,0,1,0,0,56000,315000
1443,7,1,0,1,0,35000,1100000
858,14,0,0,0,0,24000,80000
1444,3,0,1,0,1,64000,285000
1018,11,1,0,0,3,120000,100000
39,9,0,0,0,0,37091,225000
1445,2,1,0,1,0,80000,4500000
150,6,0,0,0,3,38900,320000
375,4,1,0,0,3,60000,1249000
1,15,0,0,0,3,110000,120000
1256,9,1,0,0,1,100000,200000
107,4,1,0,0,0,85000,1151000
56,1,1,0,0,0,140000,120000
91,2,0,0,0,0,20000,220000
945,2,0,0,0,0,15000,750000
1446,6,1,0,0,0,40000,784000
1447,2,0,0,0,0,50000,500000
117,6,0,0,0,0,20000,350000
1448,6,1,0,1,0,50000,1400000
1449,3,1,0,0,1,100000,600000
732,7,0,0,0,0,9400,525000
113,2,1,0,0,0,12000,930000
277,2,2,1,0,0,14100,440000
1021,4,0,1,0,0,21000,434999
405,9,0,1,0,0,28000,250000
214,2,1,1,0,0,35000,940000
1450,2,1,1,1,0,31000,1050000
177,4,1,1,0,0,58000,825000
974,1,0,0,0,0,25000,229999
123,9,0,1,0,0,72000,375000
462,8,1,1,0,0,89000,640000
55,1,1,1,0,0,160000,800000
967,1,0,0,0,3,30000,130000
114,3,0,1,0,0,37555,300000
35,6,0,1,0,0,14000,440000
452,3,2,1,0,0,56600,595000
729,8,1,0,0,0,110000,450000
585,2,1,0,0,0,50000,690000
221,7,0,0,0,0,5000,300000
10,3,0,0,0,1,100000,170000
1451,1,1,0,0,0,120000,280000
297,11,0,0,0,1,67580,220000
37,11,0,0,0,3,100000,140000
753,16,0,0,0,0,60000,45000
160,3,1,0,0,1,125000,200000
838,15,1,0,0,1,120000,325000
1177,10,1,0,0,1,130000,300000
0,11,0,0,0,1,250000,120000
107,4,1,0,0,0,52600,535000
371,3,1,0,0,0,82000,520000
401,2,0,1,1,0,19890,550000
1452,5,1,0,0,0,40000,280000
1405,8,1,1,0,0,78000,225000
1453,5,0,2,1,0,48238,750000
1333,4,0,1,0,0,38365,535000
1089,4,1,2,0,0,23670,1250000
888,2,0,2,0,0,49834,650000
68,8,0,2,0,0,57353,295000
1178,5,1,2,0,0,68308,480000
743,5,1,2,0,0,63240,575000
372,4,1,0,0,0,60000,509999
39,15,0,0,0,0,100000,69000
1168,8,0,0,0,0,60000,200000
1380,1,1,0,0,0,90000,449000
1454,20,1,0,0,0,1000,426000
1007,2,0,0,0,0,6000,650000
1275,2,1,0,0,0,50000,260000
246,5,1,0,0,3,90000,295000
41,2,0,1,0,0,30000,260000
56,1,1,0,0,0,140000,120000
648,0,0,1,0,0,65000,155000
609,5,1,0,0,0,38000,450000
827,1,1,0,0,0,80000,320000
184,0,0,0,0,1,50000,123000
73,12,0,0,0,0,110000,80000
649,1,0,0,0,1,90000,220000
650,6,1,1,0,0,37000,650000
229,6,0,1,0,0,30000,285000
651,6,0,1,1,0,26000,725000
845,10,0,0,0,0,128000,97000
652,4,0,1,0,0,30000,625000
653,4,0,1,0,0,23000,550000
139,1,1,0,0,0,120000,130000
405,1,0,1,0,0,40000,240000
654,3,1,1,0,0,27000,600000
311,1,1,1,0,0,65000,350000
49,5,0,1,0,0,32000,245000
57,11,0,0,0,0,52536,199000
162,9,1,0,0,1,100000,330000
1249,11,0,0,0,0,80000,150000
107,4,1,0,0,0,90000,927999
486,18,0,0,0,2,60000,70000
1455,5,1,1,0,0,55000,399000
886,5,1,0,0,0,90000,350000
1075,12,1,0,0,1,50000,125000
642,15,0,0,0,1,90000,150000
117,5,0,0,0,0,25000,250000
223,3,1,1,0,0,61000,675000
1211,6,1,0,0,0,30000,950000
277,6,2,0,0,0,45000,409999
1456,9,1,0,0,0,60000,225000
1315,15,0,0,0,1,75000,350000
266,14,0,0,0,3,140000,51111
1457,8,1,1,0,0,56000,290000
1458,12,4,1,1,1,62000,310000
1177,0,1,1,0,1,58000,212000
608,8,1,1,1,1,49000,900000
165,9,1,1,0,1,56000,221000
25,8,1,1,0,0,73000,675000
644,3,1,1,0,0,69000,421000
84,15,0,0,0,0,10000,350000
1388,10,2,0,0,0,110000,140000
1459,19,1,0,0,1,116000,90000
1460,6,1,0,0,0,40000,830000
1,11,0,0,0,0,30000,180000
103,11,1,0,0,1,109000,210000
836,2,1,0,0,0,90000,700000
796,3,0,0,0,1,7000,45000
591,1,1,0,0,0,120000,125000
784,2,0,0,0,0,64916,530000
1461,6,1,1,0,0,37161,800000
888,4,0,0,0,0,15000,580000
622,1,1,0,1,1,118000,1400000
1148,6,0,0,0,0,50852,300000
285,4,0,0,0,0,30000,300000
173,5,1,0,0,0,77000,700000
679,1,0,0,0,3,70000,250000
1462,4,1,0,0,0,120000,500000
1463,11,0,0,1,3,40000,428000
968,7,1,0,0,0,33000,1400000
117,8,0,0,0,3,53500,219000
1464,2,1,0,0,0,40000,500000
371,3,1,0,0,0,82000,520000
372,4,1,0,0,0,60000,509999
205,7,0,0,0,0,24000,556000
373,3,1,0,0,0,120000,225000
374,8,1,1,0,0,65000,325000
334,8,1,1,0,0,65000,365000
375,5,1,1,0,0,84000,850000
376,8,1,1,0,0,75000,350000
334,0,1,1,0,0,50000,225000
152,9,0,0,0,0,50000,135000
1,0,0,1,0,0,49000,140000
377,4,1,1,0,0,560000,665000
91,5,0,1,0,0,14365,275000
378,2,1,0,1,0,41000,2750000
2,8,1,1,0,0,65000,484999
379,5,1,1,0,0,65000,565000
95,8,1,1,0,0,61083,425000
201,8,1,0,0,0,75000,925000
380,1,1,1,0,0,72000,565000
236,3,1,1,0,0,65000,525000
1082,10,0,0,0,0,60000,409999
1122,6,0,0,0,0,5000,570000
84,0,0,0,0,3,80000,160000
1232,2,1,0,0,1,51500,749000
161,10,1,0,0,3,120000,300000
113,3,1,1,0,0,79800,550000
113,5,1,1,0,1,97000,550000
1465,7,1,1,0,0,6590,1250000
261,2,1,1,0,0,49957,700000
1466,2,1,1,0,0,43235,600000
1467,6,1,1,0,0,50699,925000
600,4,1,1,1,0,126000,1800000
1468,5,1,1,0,1,140730,459999
188,5,0,0,0,0,46000,565000
117,8,0,0,0,3,80000,170000
1469,23,1,1,0,0,256000,150000
1470,15,1,0,0,0,120000,295000
1077,6,1,0,0,0,40000,819999
1210,7,1,0,0,0,40000,819999
944,5,0,0,0,0,40000,320000
305,5,1,0,0,1,135000,550000
551,5,1,0,0,0,50000,550000
714,2,1,0,0,0,98000,590000
201,3,1,0,0,0,70000,1050000
1471,2,1,0,0,0,50000,950000
1472,2,1,0,0,0,30000,1000000
1473,8,1,0,0,0,120000,500000
1474,2,1,0,0,0,70000,450000
40,2,1,0,0,0,35000,720000
1136,5,1,0,0,1,70000,390000
1394,3,1,0,0,0,35000,500000
1475,4,0,0,1,1,70000,2500000
512,2,1,0,0,0,50000,780000
346,5,1,0,0,1,90000,484999
350,1,1,0,0,1,90000,420000
1476,5,1,0,0,0,70000,1225000
938,5,1,0,0,1,50000,350000
411,5,1,0,0,3,120000,350000
294,9,1,0,0,0,230000,800000
645,16,0,0,1,1,70000,125000
1477,10,1,0,0,3,100000,75000
1478,6,0,0,0,0,15000,509999
54,3,1,0,0,3,80000,215000
202,6,1,0,0,0,25000,465000
205,2,0,1,0,0,52000,625000
208,2,1,1,0,0,66000,490000
177,2,1,1,0,0,64000,880000
209,8,0,0,0,0,49000,290000
210,12,1,0,0,1,100000,115999
211,2,1,1,0,0,72000,685000
212,11,0,0,0,0,50000,300000
213,2,1,1,0,0,44000,680000
95,3,1,1,0,0,101000,480000
334,4,1,1,0,0,55000,630000
766,0,0,1,0,1,115000,190000
334,5,1,1,0,0,100000,500000
1240,3,1,1,0,1,52000,850000
495,9,1,1,0,0,105000,350000
324,8,1,1,0,0,170000,425000
142,5,1,1,0,0,105000,495000
106,2,1,0,0,1,60000,890000
1479,6,1,0,1,1,25000,1100000
71,3,1,0,0,1,218000,650000
202,6,1,0,0,0,25000,465000
205,2,0,1,0,0,52000,625000
208,2,1,1,0,0,66000,490000
177,2,1,1,0,0,64000,880000
209,8,0,0,0,0,49000,290000
210,12,1,0,0,1,100000,115999
211,2,1,1,0,0,72000,685000
212,11,0,0,0,0,50000,300000
213,2,1,1,0,0,44000,680000
95,3,1,1,0,0,101000,480000
334,4,1,1,0,0,55000,630000
766,0,0,1,0,1,115000,190000
334,5,1,1,0,0,100000,500000
1240,3,1,1,0,1,52000,850000
495,9,1,1,0,0,105000,350000
324,8,1,1,0,0,170000,425000
142,5,1,1,0,0,105000,495000
106,2,1,0,0,1,60000,890000
1479,6,1,0,1,1,25000,1100000
71,3,1,0,0,1,218000,650000
289,11,0,0,0,3,58000,233000
1480,5,1,0,0,1,110000,300000
1481,20,0,0,0,0,1000,614000
61,10,0,0,0,1,100000,250000
61,10,0,0,0,1,110000,250000
39,9,0,0,0,0,40000,200000
441,8,0,0,0,0,52000,290000
479,8,0,0,0,1,80000,320000
1482,12,0,0,0,1,52000,145000
905,14,0,0,0,1,124000,100000
366,10,1,0,0,1,210000,130000
1483,12,0,0,1,1,66000,145000
5,15,0,0,0,3,120000,110000
95,7,1,0,0,0,40000,680000
115,16,0,0,0,1,90000,37500
275,9,1,0,0,1,120000,200000
1036,1,1,0,0,0,110000,300000
406,14,0,1,0,0,56580,80000
1037,5,1,1,1,0,45000,740000
936,5,1,0,0,0,50000,630000
144,14,0,1,0,0,68500,70000
1038,7,0,1,1,0,5007,484999
1039,8,0,0,0,0,30000,164000
434,15,0,0,1,0,70000,140000
1040,9,1,1,1,0,49600,999000
905,14,0,0,0,1,23000,56000
85,12,1,1,1,0,30000,1050000
866,10,0,1,0,0,38000,190000
1041,6,1,1,1,0,22000,3899000
275,9,1,0,0,1,40000,150000
61,9,0,1,0,0,43100,235000
1376,7,1,0,0,3,15000,599000
229,6,0,0,0,0,35000,200000
1042,2,0,1,0,0,10171,350000
236,5,1,1,0,0,41123,465000
1043,2,0,1,1,0,20118,1900000
1010,7,1,0,0,0,15000,1000000
1484,7,1,0,1,0,10000,2800000
95,5,1,0,0,0,170000,470000
1021,2,0,0,0,0,20000,415000
654,3,1,0,0,0,82000,500000
1485,8,0,0,0,1,60000,150000
1135,14,0,0,0,1,50000,95000
1486,1,1,0,0,0,70000,400000
152,15,0,0,0,1,66782,114999
152,12,0,0,0,0,130000,75000
223,8,1,0,0,0,120000,500000
0,3,0,0,0,1,75000,195000
1013,5,0,0,0,0,40000,155000
39,21,0,0,0,1,90000,65000
766,14,0,0,0,3,150000,65000
1487,5,0,0,0,1,60000,190000
1488,1,1,0,0,1,112198,200000
1168,10,0,0,0,1,60000,160000
109,10,1,0,0,1,130000,150000
361,5,1,0,0,3,175000,530000
639,5,1,0,0,0,120000,750000
275,1,1,0,0,1,90000,225000
1489,1,1,0,0,0,170000,600000
180,3,1,0,0,1,80000,409999
1490,3,1,0,0,1,80000,409999
121,11,0,0,0,1,83000,110000
561,4,1,0,0,0,90000,865000
91,4,0,0,0,0,40000,225000
